CostFunc,BatchSize,MaxIt,NPop,Beta,PC,Mu,BestSol1,BestSol2,BestSol3,BestSol4,BestSol5,AllCost,AvgCost,dist_to_known_params
logcosh_loss,32,500,70,1,2,0.5,"[9.48858727e-03 5.88617484e+01 1.22326112e-01 5.88372920e+01
 9.64493209e-02 1.30772883e-02 4.09675747e+01 4.00000000e+00]","[9.48858727e-03 5.86578938e+01 1.22326112e-01 5.88370679e+01
 9.64493209e-02 1.30772883e-02 4.08737800e+01 4.00000000e+00]","[9.48858727e-03 5.82930687e+01 1.17002782e-01 5.83877757e+01
 8.73872380e-02 1.27190573e-02 3.51630298e+01 4.00000000e+00]","[9.50084839e-03 5.83686445e+01 1.22326112e-01 5.84467021e+01
 1.01022842e-01 1.27190573e-02 4.70587626e+01 4.00000000e+00]","[9.48858727e-03 5.85304729e+01 1.22326112e-01 5.85434298e+01
 8.73872380e-02 1.27190573e-02 3.49116835e+01 4.00000000e+00]","[8.625319072672637e-06, 9.15892814511936e-06, 9.562099079083453e-06, 9.580566258006432e-06, 9.731707711607125e-06]",9.3317240532978e-06,38.572750711586046
logcosh_loss,32,500,70,1,2,0.5,"[8.99741103e-03 6.38293464e+01 2.78884534e-01 6.25960383e+01
 1.11435413e-01 1.54352680e-02 4.17123535e+01 4.00000000e+00]","[8.64055935e-03 6.51893118e+01 1.92641786e-01 6.35219614e+01
 1.10844284e-01 1.53786971e-02 4.25861541e+01 4.00000000e+00]","[8.64055935e-03 6.51893118e+01 1.92641786e-01 6.35335134e+01
 1.10844284e-01 1.53459292e-02 4.25861541e+01 4.00000000e+00]","[8.70756220e-03 6.51893118e+01 1.92641786e-01 6.56566744e+01
 1.11435413e-01 1.53786971e-02 4.25861541e+01 4.00000000e+00]","[8.64055935e-03 6.54612619e+01 2.13922555e-01 6.35335134e+01
 1.11435413e-01 1.53786971e-02 4.23064028e+01 4.00000000e+00]","[4.071610119491837e-05, 4.101844509555119e-05, 4.102333812654594e-05, 4.1414555585934206e-05, 4.142714897468846e-05]",4.111991779552763e-05,38.689408266242324
logcosh_loss,32,500,70,1,2,0.5,"[8.35293773e-03 6.76347802e+01 5.26607979e-01 6.18865673e+01
 1.17339357e-01 1.66439986e-02 4.22737082e+01 4.00000000e+00]","[8.35293773e-03 6.76347802e+01 5.82094787e-01 6.18754270e+01
 1.17339357e-01 1.66439986e-02 4.22737082e+01 4.00000000e+00]","[8.35293773e-03 6.76347802e+01 5.53661078e-01 6.18865673e+01
 1.17339357e-01 1.66439986e-02 4.22737082e+01 4.00000000e+00]","[8.35293773e-03 6.79389392e+01 2.77851647e-01 6.35488841e+01
 1.17339357e-01 1.66439986e-02 4.13103243e+01 4.00000000e+00]","[8.35293773e-03 6.76347802e+01 5.83995796e-01 6.18754270e+01
 1.17339357e-01 1.66439986e-02 4.22737082e+01 4.00000000e+00]","[6.558743399271847e-05, 6.568901289095118e-05, 6.569723871288995e-05, 6.58235966096288e-05, 6.586147170591688e-05]",6.573175078242105e-05,39.08421801844556
logcosh_loss,32,500,70,1,2,0.5,"[9.68394202e-03 5.71756450e+01 1.07071076e-01 5.72619880e+01
 9.47683505e-02 1.30326592e-02 4.06021109e+01 4.00000000e+00]","[9.68394202e-03 5.74895591e+01 1.08961614e-01 5.75824106e+01
 9.47683505e-02 1.30326592e-02 3.97738769e+01 4.00000000e+00]","[9.68394202e-03 5.74875694e+01 1.08961614e-01 5.75824106e+01
 9.45496581e-02 1.30326592e-02 3.97738769e+01 4.00000000e+00]","[9.68394202e-03 5.74875694e+01 1.08961614e-01 5.75824106e+01
 9.45496581e-02 1.30326592e-02 3.97738769e+01 4.00000000e+00]","[9.68394202e-03 5.74875694e+01 1.08961614e-01 5.74519216e+01
 9.45496581e-02 1.30326592e-02 3.97738769e+01 4.00000000e+00]","[4.657518878428805e-06, 4.820917655618414e-06, 4.821680782514682e-06, 4.834047485623274e-06, 4.850327042751486e-06]",4.796898368987332e-06,39.19489229686167
logcosh_loss,32,500,70,1,2,0.5,"[8.54999148e-03 6.65887723e+01 2.31816608e-01 6.35541866e+01
 1.12120033e-01 1.54014170e-02 4.17246429e+01 4.00000000e+00]","[8.54999148e-03 6.65532423e+01 5.00000000e-01 6.17528053e+01
 1.12120033e-01 1.59993708e-02 4.02916864e+01 4.00000000e+00]","[8.54999148e-03 6.65532423e+01 4.59970671e-01 6.17528053e+01
 1.12120033e-01 1.59993708e-02 4.02916864e+01 4.00000000e+00]","[8.54999148e-03 6.66505826e+01 4.09018705e-01 6.24751870e+01
 1.12120033e-01 1.59993708e-02 4.01741333e+01 4.00000000e+00]","[8.54999148e-03 6.64389597e+01 4.71285101e-01 6.18422878e+01
 1.12120033e-01 1.59993708e-02 4.09244969e+01 4.00000000e+00]","[4.9907783329563935e-05, 5.0285831257243944e-05, 5.037035310822849e-05, 5.0373397469054374e-05, 5.037744264144861e-05]",5.026296156110787e-05,40.11707112318212
logcosh_loss,32,500,70,1,2,0.5,"[9.11068911e-03 6.18797450e+01 1.25122238e-01 6.17680253e+01
 1.04251787e-01 1.48041718e-02 4.02784535e+01 4.00000000e+00]","[9.11068911e-03 6.18797450e+01 1.28459713e-01 6.17680253e+01
 1.04251787e-01 1.48041718e-02 4.03349742e+01 4.00000000e+00]","[9.11068911e-03 6.18797450e+01 1.27155498e-01 6.17680253e+01
 1.04251787e-01 1.48041718e-02 4.03349742e+01 4.00000000e+00]","[9.11068911e-03 6.18797450e+01 1.25122238e-01 6.18402233e+01
 1.04251787e-01 1.48041718e-02 4.02784535e+01 4.00000000e+00]","[9.11068911e-03 6.18797450e+01 1.25122238e-01 6.17680253e+01
 1.04251787e-01 1.48041718e-02 4.03349742e+01 4.00000000e+00]","[2.00720707665949e-05, 2.020067338135105e-05, 2.024034303601729e-05, 2.026846407125489e-05, 2.0282205654557748e-05]",2.0212751381955176e-05,41.343458145256776
logcosh_loss,32,500,70,1,2,0.5,"[8.77329846e-03 6.39868239e+01 1.68660856e-01 6.33270268e+01
 1.02604382e-01 1.40935768e-02 4.05379365e+01 4.00000000e+00]","[8.77329846e-03 6.52837895e+01 1.78232399e-01 6.34226183e+01
 1.05104439e-01 1.56458341e-02 3.65754326e+01 4.00000000e+00]","[8.77329846e-03 6.46692262e+01 1.92921128e-01 6.34226183e+01
 1.02604382e-01 1.57117747e-02 3.63164026e+01 4.00000000e+00]","[8.77329846e-03 6.45327149e+01 1.91980297e-01 6.33305479e+01
 1.02604382e-01 1.57117747e-02 3.65975713e+01 4.00000000e+00]","[8.77329846e-03 6.49985968e+01 1.92921128e-01 6.34226183e+01
 1.02604382e-01 1.57117747e-02 3.63947549e+01 4.00000000e+00]","[3.78935470675826e-05, 3.808540748564135e-05, 3.834331924609943e-05, 3.8450025015016926e-05, 3.848989316245934e-05]",3.825243839535993e-05,41.70998832880578
logcosh_loss,32,500,70,1,2,0.5,"[8.69860087e-03 6.51943236e+01 1.67202395e-01 6.45880018e+01
 1.11323059e-01 1.58518685e-02 4.07164985e+01 4.00000000e+00]","[8.83029702e-03 6.54866648e+01 1.60877946e-01 6.55118794e+01
 1.13622744e-01 1.58518685e-02 3.97890353e+01 4.00000000e+00]","[8.83029702e-03 6.50018190e+01 1.67202395e-01 6.45880018e+01
 1.13078688e-01 1.58518685e-02 3.98214168e+01 4.00000000e+00]","[8.83029702e-03 6.59837913e+01 5.16194835e-01 6.13066050e+01
 1.13024166e-01 1.58518685e-02 3.98743461e+01 4.00000000e+00]","[8.63347427e-03 6.64496877e+01 1.80129773e-01 6.57940225e+01
 1.13622744e-01 1.58518685e-02 4.11782481e+01 4.00000000e+00]","[4.124143864608157e-05, 4.257932404021196e-05, 4.337146975356896e-05, 4.6609684682802296e-05, 4.677121048621465e-05]",4.411462552177588e-05,42.138260051501724
logcosh_loss,32,500,70,1,2,0.5,"[9.29639746e-03 6.11127897e+01 1.24074353e-01 6.09466839e+01
 1.01949306e-01 1.42963127e-02 3.96737071e+01 4.00000000e+00]","[9.29639746e-03 6.13165072e+01 1.28446004e-01 6.12086952e+01
 1.03362064e-01 1.42963127e-02 4.04436312e+01 4.00000000e+00]","[9.29639746e-03 6.13165072e+01 1.28446004e-01 6.12625366e+01
 1.03362064e-01 1.42963127e-02 4.04740472e+01 4.00000000e+00]","[9.29639746e-03 6.11127897e+01 1.24074353e-01 6.09466839e+01
 1.03362064e-01 1.42963127e-02 3.96737071e+01 4.00000000e+00]","[9.29639746e-03 6.14470378e+01 1.32521623e-01 6.12086952e+01
 9.64912910e-02 1.42185355e-02 3.48395546e+01 4.00000000e+00]","[1.5549753511937233e-05, 1.6142111553593784e-05, 1.6315068530981812e-05, 1.6432068983191092e-05, 1.668923754191233e-05]",1.622564802432325e-05,42.55920856723671
logcosh_loss,32,500,70,1,2,0.5,"[8.92064761e-03 6.30779084e+01 1.44458040e-01 6.27753043e+01
 1.03642219e-01 1.46918864e-02 3.98951810e+01 4.00000000e+00]","[8.92064761e-03 6.33874461e+01 1.70788223e-01 6.23744986e+01
 1.04548744e-01 1.46918864e-02 4.01607542e+01 4.00000000e+00]","[8.92064761e-03 6.33874461e+01 1.53761018e-01 6.26066852e+01
 1.03731568e-01 1.46918864e-02 3.95184352e+01 4.00000000e+00]","[8.92064761e-03 6.35467080e+01 1.66479694e-01 6.25325813e+01
 1.03731568e-01 1.46918864e-02 3.93845669e+01 4.00000000e+00]","[8.92064761e-03 6.34801186e+01 1.54278029e-01 6.30361715e+01
 1.03731568e-01 1.46918864e-02 3.95184352e+01 4.00000000e+00]","[2.5982849410510363e-05, 2.6109294214540413e-05, 2.6194757335525313e-05, 2.6438388554948714e-05, 2.6450762431630064e-05]",2.623521038943097e-05,42.867292350947835
logcosh_loss,32,500,70,1,2,0.5,"[8.66021942e-03 6.47345872e+01 1.29675624e-01 6.54735911e+01
 1.07414094e-01 1.54600581e-02 4.03284396e+01 4.00000000e+00]","[8.66021942e-03 6.47345872e+01 1.74497385e-01 6.47405023e+01
 1.07414094e-01 1.54600581e-02 4.04102239e+01 4.00000000e+00]","[8.66021942e-03 6.45838676e+01 1.29675624e-01 6.54735911e+01
 1.07414094e-01 1.54600581e-02 4.06567582e+01 4.00000000e+00]","[8.66021942e-03 6.47345872e+01 1.29675624e-01 6.54735911e+01
 1.07414094e-01 1.54600581e-02 4.06567582e+01 4.00000000e+00]","[8.66021942e-03 6.51554190e+01 1.46946865e-01 6.49050531e+01
 1.08120604e-01 1.54600581e-02 3.95018216e+01 4.00000000e+00]","[4.235706808978967e-05, 4.240519756313669e-05, 4.263794542230146e-05, 4.265561926878996e-05, 4.270003047348303e-05]",4.255117216350017e-05,43.21998658576663
logcosh_loss,32,500,70,1,2,0.5,"[9.49936330e-03 5.81350254e+01 1.11121129e-01 5.81957916e+01
 9.33560375e-02 1.31867404e-02 3.90631363e+01 4.00000000e+00]","[9.49936330e-03 5.84886459e+01 1.15779331e-01 5.84512785e+01
 9.60687377e-02 1.31867404e-02 4.05817636e+01 4.00000000e+00]","[9.49936330e-03 5.81350254e+01 1.12978611e-01 5.82569531e+01
 9.30183683e-02 1.31867404e-02 3.88718003e+01 4.00000000e+00]","[9.49936330e-03 5.81350254e+01 1.10768172e-01 5.81957916e+01
 9.33560375e-02 1.31867404e-02 3.88718003e+01 4.00000000e+00]","[9.49936330e-03 5.86888688e+01 1.15090700e-01 5.88066223e+01
 9.33560375e-02 1.31867404e-02 3.81330697e+01 4.00000000e+00]","[7.563848302457326e-06, 7.608612405838273e-06, 7.62630525833775e-06, 7.633496628813744e-06, 7.655406679823334e-06]",7.617533855054086e-06,43.41717019701328
logcosh_loss,32,500,70,1,2,0.5,"[9.16829024e-03 6.09879588e+01 1.66832668e-01 5.87959734e+01
 9.54228975e-02 1.33202035e-02 3.90936767e+01 4.00000000e+00]","[9.16829024e-03 6.09879588e+01 1.65785123e-01 5.87244075e+01
 9.54228975e-02 1.33202035e-02 3.89564960e+01 4.00000000e+00]","[9.16829024e-03 6.09879588e+01 1.65785123e-01 5.87244075e+01
 9.54228975e-02 1.33202035e-02 3.89564960e+01 4.00000000e+00]","[9.16829024e-03 6.09879588e+01 1.65785123e-01 5.87244075e+01
 9.54228975e-02 1.33202035e-02 3.89564960e+01 4.00000000e+00]","[9.16829024e-03 6.09879588e+01 1.73391614e-01 5.87959734e+01
 9.54228975e-02 1.33202035e-02 3.90936767e+01 4.00000000e+00]","[1.785128960109905e-05, 1.803162250276254e-05, 1.8059168713316637e-05, 1.8129439756345246e-05, 1.817852713249674e-05]",1.805000954120404e-05,43.77118234953006
logcosh_loss,32,500,70,1,2,0.5,"[8.85557813e-03 6.38683107e+01 1.69391185e-01 6.29424246e+01
 1.04403670e-01 1.50426557e-02 3.95578932e+01 4.00000000e+00]","[8.85557813e-03 6.39447867e+01 1.79423932e-01 6.26833937e+01
 1.03610113e-01 1.50426557e-02 3.86953678e+01 4.00000000e+00]","[8.85557813e-03 6.40671193e+01 1.69391185e-01 6.28394922e+01
 1.03610113e-01 1.50426557e-02 3.85031510e+01 4.00000000e+00]","[8.85557813e-03 6.40517392e+01 1.74638756e-01 6.28573158e+01
 1.03610113e-01 1.50426557e-02 3.85049452e+01 4.00000000e+00]","[8.85557813e-03 6.38683107e+01 1.69391185e-01 6.29890772e+01
 1.04403670e-01 1.50426557e-02 3.95578932e+01 4.00000000e+00]","[2.9576447996751603e-05, 2.9717062583697763e-05, 2.9749386558590668e-05, 2.9889091610128115e-05, 2.993535944581536e-05]",2.9773469638996703e-05,44.004361336299596
logcosh_loss,32,500,70,1,2,0.5,"[8.84911916e-03 6.41207336e+01 1.67655719e-01 6.32437944e+01
 1.05369647e-01 1.50644984e-02 3.94953586e+01 4.00000000e+00]","[8.84911916e-03 6.39513870e+01 1.55054726e-01 6.32731778e+01
 1.05502085e-01 1.52146999e-02 3.93472965e+01 4.00000000e+00]","[8.84911916e-03 6.39513870e+01 1.55054726e-01 6.32731778e+01
 1.05502085e-01 1.52146999e-02 3.93472965e+01 4.00000000e+00]","[8.84911916e-03 6.37196692e+01 1.41052567e-01 6.32731778e+01
 1.05369647e-01 1.52146999e-02 3.95215247e+01 4.00000000e+00]","[8.84911916e-03 6.41207336e+01 1.67655719e-01 6.29495007e+01
 1.05369647e-01 1.52146999e-02 3.89814738e+01 4.00000000e+00]","[3.028964631218064e-05, 3.043752891463858e-05, 3.0451704517153865e-05, 3.047567905102632e-05, 3.0503249404212705e-05]",3.0431561639842426e-05,44.32612647803347
logcosh_loss,32,500,70,1,2,0.5,"[8.48574415e-03 6.73098695e+01 3.86820352e-01 6.28904609e+01
 1.11545346e-01 1.58552337e-02 3.98260550e+01 4.00000000e+00]","[8.48574415e-03 6.72091681e+01 2.41446118e-01 6.39392861e+01
 1.07026552e-01 1.61245989e-02 3.72156835e+01 4.00000000e+00]","[8.48574415e-03 6.72091681e+01 3.11755427e-01 6.35161087e+01
 1.07026552e-01 1.61245989e-02 3.68835427e+01 4.00000000e+00]","[8.48574415e-03 6.70690317e+01 5.71658938e-01 6.15913539e+01
 1.07026552e-01 1.61245989e-02 3.68835427e+01 4.00000000e+00]","[8.48574415e-03 6.70690317e+01 6.37292508e-01 6.14709821e+01
 1.07026552e-01 1.61245989e-02 3.68835427e+01 4.00000000e+00]","[5.459170643837781e-05, 5.463316922776053e-05, 5.4767076741050424e-05, 5.481593780241986e-05, 5.4959274257124965e-05]",5.475343289334672e-05,44.69537881632664
logcosh_loss,32,500,70,1,2,0.5,"[9.01345655e-03 6.23864517e+01 1.42746158e-01 6.23956478e+01
 1.00816992e-01 1.43719480e-02 3.90573189e+01 4.00000000e+00]","[9.01345655e-03 6.22258248e+01 1.36846288e-01 6.23898264e+01
 1.02129608e-01 1.43719480e-02 4.00891212e+01 4.00000000e+00]","[9.01345655e-03 6.27257839e+01 1.62281739e-01 6.19938054e+01
 1.01940391e-01 1.43719480e-02 3.90573189e+01 4.00000000e+00]","[9.01345655e-03 6.23864517e+01 1.41589836e-01 6.23956478e+01
 1.00816992e-01 1.43719480e-02 3.98738585e+01 4.00000000e+00]","[9.01345655e-03 6.23864517e+01 1.42746158e-01 6.23956478e+01
 1.00816992e-01 1.43719480e-02 4.00107851e+01 4.00000000e+00]","[2.2425467260519203e-05, 2.2704456337073975e-05, 2.292806181970686e-05, 2.2983442349940575e-05, 2.3144364155398287e-05]",2.283715838452777e-05,44.7729973644641
logcosh_loss,32,500,70,1,2,0.5,"[8.37132933e-03 6.82637357e+01 1.95833056e-01 8.25595983e+01
 2.00937484e-01 1.70913719e-02 7.17274670e+01 4.00000000e+00]","[8.37132933e-03 6.82638590e+01 8.06552285e-01 9.56456466e+01
 1.88218828e-01 1.70913719e-02 6.77864196e+01 4.00000000e+00]","[8.37132933e-03 6.80581561e+01 1.63377076e-01 8.54056337e+01
 2.08404251e-01 1.70913719e-02 7.43784358e+01 4.00000000e+00]","[8.37132933e-03 6.83503225e+01 2.50388484e-01 9.29461671e+01
 2.10490561e-01 1.70913719e-02 7.43981577e+01 4.00000000e+00]","[8.37132933e-03 6.82638590e+01 8.06552285e-01 9.56456466e+01
 1.88218828e-01 1.70913719e-02 6.77864196e+01 4.00000000e+00]","[7.144975640610136e-05, 7.154006109586663e-05, 7.156226260568046e-05, 7.15716880524077e-05, 7.157549429154188e-05]",7.153985249031961e-05,45.13965881308795
logcosh_loss,32,500,70,1,2,0.5,"[8.60311487e-03 6.65177573e+01 3.04142926e-01 6.40755817e+01
 1.11404889e-01 1.59338632e-02 3.95161276e+01 4.00000000e+00]","[8.60311487e-03 6.65512742e+01 2.21304873e-01 6.39402290e+01
 1.13933712e-01 1.63530189e-02 4.02745216e+01 4.00000000e+00]","[8.60311487e-03 6.66614097e+01 2.21304873e-01 6.39402290e+01
 1.13933712e-01 1.63530189e-02 3.98783549e+01 4.00000000e+00]","[8.60311487e-03 6.63838435e+01 1.93327516e-01 6.46274009e+01
 1.11404889e-01 1.63530189e-02 3.86806927e+01 4.00000000e+00]","[8.60311487e-03 6.60490720e+01 1.93327516e-01 6.46274009e+01
 1.08983151e-01 1.63530189e-02 3.86806927e+01 4.00000000e+00]","[4.9050795598636586e-05, 5.01223273789404e-05, 5.021074149929942e-05, 5.0280552962882514e-05, 5.032916491046759e-05]",4.9998716470045305e-05,45.424272912951636
logcosh_loss,32,500,70,1,2,0.5,"[8.58519559e-03 6.67200836e+01 2.33691834e-01 6.43276438e+01
 1.12388050e-01 1.64712194e-02 3.90744745e+01 4.00000000e+00]","[8.58519559e-03 6.67238323e+01 2.05038200e-01 6.40391072e+01
 1.12388050e-01 1.65872343e-02 3.87927646e+01 4.00000000e+00]","[8.58519559e-03 6.67238323e+01 2.05038200e-01 6.40391072e+01
 1.12388050e-01 1.65872343e-02 3.87927646e+01 4.00000000e+00]","[8.58519559e-03 6.67238323e+01 2.05038200e-01 6.40391072e+01
 1.12388050e-01 1.65872343e-02 3.87927646e+01 4.00000000e+00]","[8.58519559e-03 6.67238323e+01 2.05038200e-01 6.40391072e+01
 1.12388050e-01 1.65872343e-02 3.90532704e+01 4.00000000e+00]","[5.2466142568865644e-05, 5.2674972010490926e-05, 5.32075043601106e-05, 5.323461918846849e-05, 5.331483409957992e-05]",5.297961444550312e-05,46.70310772922832
logcosh_loss,32,500,70,1,2,0.5,"[8.83978859e-03 6.44315315e+01 1.53760195e-01 6.37567423e+01
 1.08202211e-01 1.58677540e-02 3.85217696e+01 4.00000000e+00]","[8.83978859e-03 6.42376015e+01 1.27192475e-01 6.43722797e+01
 1.13529003e-01 1.58677540e-02 4.24304771e+01 4.00000000e+00]","[8.83978859e-03 6.50074062e+01 1.70882191e-01 6.39980421e+01
 1.09075013e-01 1.58677540e-02 3.88956830e+01 4.00000000e+00]","[8.78237169e-03 6.51179468e+01 1.68616662e-01 6.41521239e+01
 1.08202211e-01 1.58677540e-02 3.82198135e+01 4.00000000e+00]","[8.83978859e-03 6.44315315e+01 1.70756317e-01 6.40453118e+01
 1.08202211e-01 1.58677540e-02 3.87396177e+01 4.00000000e+00]","[3.733924612507742e-05, 3.749684593951578e-05, 3.8531109024757674e-05, 3.899646163282434e-05, 3.917753628003173e-05]",3.830823980044139e-05,47.13036882171532
logcosh_loss,32,500,70,1,2,0.5,"[9.26604620e-03 6.10060516e+01 2.97036116e-01 5.46539091e+01
 9.49207473e-02 1.34601879e-02 3.76915600e+01 4.00000000e+00]","[9.26604620e-03 6.10060516e+01 2.84153880e-01 5.46539091e+01
 9.49207473e-02 1.34601879e-02 3.76915600e+01 4.00000000e+00]","[9.26604620e-03 6.10060516e+01 4.22147042e-01 5.32904273e+01
 9.49207473e-02 1.34601879e-02 3.76915600e+01 4.00000000e+00]","[9.26604620e-03 6.04931077e+01 3.32576345e-01 5.40329426e+01
 8.98875583e-02 1.34601879e-02 3.49338161e+01 4.00000000e+00]","[9.26604620e-03 6.10060516e+01 3.60987183e-01 5.39512300e+01
 9.49207473e-02 1.34601879e-02 3.77615885e+01 4.00000000e+00]","[2.024603826085704e-05, 2.094250023378078e-05, 2.148869439681218e-05, 2.1567147555887544e-05, 2.1580517818158574e-05]",2.1164979653099225e-05,47.56781558840607
logcosh_loss,32,500,70,1,2,0.5,"[1.04018302e-02 5.19515142e+01 9.56398202e-02 5.18839431e+01
 8.34918661e-02 1.15043168e-02 3.76002509e+01 4.00000000e+00]","[1.04018302e-02 5.19515142e+01 9.56398202e-02 5.18839431e+01
 8.34918661e-02 1.15043168e-02 3.76002509e+01 4.00000000e+00]","[1.04018302e-02 5.19515142e+01 9.56398202e-02 5.19890666e+01
 8.34918661e-02 1.15043168e-02 3.76002509e+01 4.00000000e+00]","[1.04018302e-02 5.18191706e+01 9.56398202e-02 5.17954679e+01
 8.20380034e-02 1.15043168e-02 3.67602200e+01 4.00000000e+00]","[1.04018302e-02 5.19515142e+01 9.56398202e-02 5.19890666e+01
 8.34918661e-02 1.15043168e-02 3.76002509e+01 4.00000000e+00]","[7.3478318169069525e-06, 7.3647099147196495e-06, 7.71108228634292e-06, 7.770149467428758e-06, 7.776570305175184e-06]",7.594068758114693e-06,47.59090890917729
logcosh_loss,32,500,70,1,2,0.5,"[8.74918487e-03 6.48263094e+01 1.44311204e-01 6.46565449e+01
 1.05809318e-01 1.55035602e-02 3.84577928e+01 4.00000000e+00]","[8.74918487e-03 6.50541176e+01 1.58612366e-01 6.39051730e+01
 1.05809318e-01 1.52558560e-02 3.82840097e+01 4.00000000e+00]","[8.74918487e-03 6.51281276e+01 1.59627505e-01 6.46565449e+01
 1.05809318e-01 1.55035602e-02 3.78363120e+01 4.00000000e+00]","[8.74918487e-03 6.53717169e+01 2.02493604e-01 6.35013447e+01
 1.05809318e-01 1.55035602e-02 3.78363120e+01 4.00000000e+00]","[8.74918487e-03 6.53717169e+01 2.02493604e-01 6.33545926e+01
 1.05809318e-01 1.55035602e-02 3.78300257e+01 4.00000000e+00]","[3.689822148871256e-05, 3.742263419067092e-05, 3.745558932828943e-05, 3.7626498029290295e-05, 3.765459215014331e-05]",3.74115070374213e-05,47.70214135454196
logcosh_loss,32,500,70,1,2,0.5,"[1.12076787e-02 4.71945507e+01 8.00442365e-02 4.71048455e+01
 8.27424461e-02 1.09980070e-02 3.79440828e+01 4.00000000e+00]","[1.12076787e-02 4.71945507e+01 8.00442365e-02 4.71048455e+01
 8.27424461e-02 1.09980070e-02 3.79440828e+01 4.00000000e+00]","[1.12076787e-02 4.72442014e+01 8.10494156e-02 4.70763793e+01
 8.27424461e-02 1.09980070e-02 3.79440828e+01 4.00000000e+00]","[1.12076787e-02 4.78598080e+01 8.10494156e-02 4.77537091e+01
 8.27424461e-02 1.09980070e-02 3.70835842e+01 4.00000000e+00]","[1.12076787e-02 4.77999377e+01 8.10494156e-02 4.77537091e+01
 8.27424461e-02 1.09980070e-02 3.70835842e+01 4.00000000e+00]","[2.1368096212709694e-05, 2.1469127122246236e-05, 2.1814593660311907e-05, 2.254425028262828e-05, 2.2595971530673693e-05]",2.1958407761713963e-05,48.12350036827605
logcosh_loss,32,500,70,1,2,0.5,"[8.87689626e-03 6.46783956e+01 2.39448284e-01 5.73882443e+01
 2.82683184e-01 1.62088064e-02 9.67147499e+01 4.00000000e+00]","[8.87689626e-03 6.46755744e+01 2.39448284e-01 5.73526814e+01
 2.84423513e-01 1.62088064e-02 9.73823750e+01 4.00000000e+00]","[8.87689626e-03 6.46755744e+01 2.39448284e-01 5.73526814e+01
 2.84423513e-01 1.62088064e-02 9.71147501e+01 4.00000000e+00]","[8.87689626e-03 6.43732274e+01 2.39448284e-01 5.73882443e+01
 2.84423513e-01 1.62088064e-02 9.76774597e+01 4.00000000e+00]","[8.87689626e-03 6.46783956e+01 2.39448284e-01 5.73882443e+01
 2.89300538e-01 1.62088064e-02 9.82965950e+01 4.00000000e+00]","[4.189896515312871e-05, 4.1922345611595545e-05, 4.2016732599076284e-05, 4.2274302166025154e-05, 4.239403814399234e-05]",4.2101276734763606e-05,48.60851463730652
logcosh_loss,32,500,70,1,2,0.5,"[9.06191512e-03 6.41159379e+01 2.60328196e-01 6.18138286e+01
 1.07015524e-01 1.53913419e-02 3.75834440e+01 4.00000000e+00]","[9.06191512e-03 6.43580567e+01 2.60328196e-01 6.18138286e+01
 1.07015524e-01 1.53913419e-02 3.74600686e+01 4.00000000e+00]","[8.91675253e-03 6.41152026e+01 3.53455021e-01 6.22292364e+01
 1.08291333e-01 1.53224278e-02 4.03273627e+01 4.00000000e+00]","[8.89479943e-03 6.43846528e+01 4.26790842e-01 6.18138286e+01
 1.11662901e-01 1.53913419e-02 4.16676420e+01 4.00000000e+00]","[8.89479943e-03 6.43846528e+01 4.66698957e-01 6.10600990e+01
 1.08339558e-01 1.53913419e-02 3.92720794e+01 4.00000000e+00]","[3.761945179448058e-05, 3.893686720647152e-05, 3.92322823861843e-05, 4.000076158459237e-05, 4.006037779651333e-05]",3.916994815364842e-05,49.194265020361776
logcosh_loss,32,500,70,1,2,0.5,"[8.89519371e-03 6.37690497e+01 1.40250850e-01 6.33293970e+01
 1.02963392e-01 1.54822766e-02 3.73498765e+01 4.00000000e+00]","[8.89519371e-03 6.38297392e+01 1.34637385e-01 6.37704730e+01
 1.01519500e-01 1.54822766e-02 3.57147301e+01 4.00000000e+00]","[8.89519371e-03 6.40580789e+01 1.56232459e-01 6.28323320e+01
 1.01662248e-01 1.54822766e-02 3.57147301e+01 4.00000000e+00]","[8.89519371e-03 6.41975292e+01 1.44314864e-01 6.35617295e+01
 1.00922168e-01 1.54822766e-02 3.48941600e+01 4.00000000e+00]","[8.89519371e-03 6.35221827e+01 1.44863628e-01 6.34869830e+01
 1.01435490e-01 1.54822766e-02 3.66321030e+01 4.00000000e+00]","[3.13333986931747e-05, 3.1364265579118396e-05, 3.183469036861401e-05, 3.1963206925177404e-05, 3.207872055103543e-05]",3.171485642342399e-05,50.108353578507064
